cust_id;model1;model2;boughtItemsTotal;itemOneTotal;itemTwoTotal;itemThreeTotal;Visits2014;itemOneTotal2014;itemTwoTotal2014;itemThreeTotal2014;Visits2013;itemOneTotal2013;itemTwoTotal2013;itemThreeTotal2013;boughtItem_03;boughtItem_02;boughtItem_01;date_lastVisit;daysSinceVisit;boughtItem;numVisitsL1M;numVisitsL3M;numVisitsL6M;numVisits_trendL3M;fractionItemOneL1M;fractionItemOneTwoThreeL1M;fractionItemOneL3M;fractionItemOneTwoThreeL3M;fractionItemOneL6M;fractionItemOneTwoThreeL6M;numItemOne_trendL3M
2994;9;65;7;3;1;0;4;1;0;0;3;2;1;0;0;1;4;140612;13;0;1;4;4;0;0;0;0.25;0.25;0.25;0.25;1
2995;1;317;7;2;0;2;2;0;0;1;5;2;0;1;6;4;3;140615;10;0;1;2;2;0;0;1;0;0.5;0;0.5;0
2996;1;190;15;3;2;2;11;3;2;0;4;0;0;2;5;1;5;140616;9;5;2;4;11;0.571428571;0.5;0.5;0.25;0.5;0.272727273;0.454545455;0.916666667
2997;0;999;16;0;1;4;9;0;0;3;7;0;1;1;6;4;7;140612;13;0;2;6;9;2;0;0;0;0.5;0;0.333333333;0
2998;0;790;13;2;2;3;9;2;2;3;4;0;0;0;0;3;3;140606;19;0;1;3;9;0.5;0;1;0;0.666666667;0.222222222;0.777777778;0
2999;3;190;26;5;6;1;8;2;1;0;18;3;5;1;1;d;d;140617;8;4;2;6;8;3;0;0;0.333333333;0.333333333;0.25;0.375;1.333333333
3000;2;220;19;3;4;2;0;0;0;0;14;2;4;2;2;2;str;140531;25;2;1;1;1;0;0;0;0;0;0;0;0
3001;1;437;44;5;2;4;11;1;0;3;16;2;2;0;3;5;8;140605;20;3;1;6;11;1.2;0;0;0.166666667;0.5;0.090909091;0.363636364;1.833333333
3002;16;41;17;2;4;1;6;1;1;1;0;0;0;0;3;6;4;140607;18;2;1;4;7;1.333333333;0;0;0.25;0.5;0.142857143;0.428571429;1.75
3003;9;73;29;5;3;2;4;1;0;0;11;1;1;2;0;0;1;140607;18;5;2;2;5;0.666666667;0.5;0.5;0.5;0.5;0.2;0.2;2.5
3004;9;77;16;2;3;0;5;2;1;0;11;0;2;0;1;5;0;140525;31;0;0;3;5;1.5;0;0;0.333333333;0.333333333;0.4;0.6;0.833333333
3005;2;194;22;3;3;5;6;1;1;2;9;2;2;2;3;0;3;140607;18;4;1;4;6;2;0;1;0;0.75;0.166666667;0.666666667;0
3006;2;232;50;8;8;6;3;0;1;0;14;1;1;2;0;0;2;140617;8;4;2;4;4;0;0;0.5;0;0.25;0;0.25;0
3007;1;354;22;1;2;1;10;1;0;1;9;0;1;0;7;7;4;140612;13;4;2;6;11;1.2;0;0;0.166666667;0.166666667;0.090909091;0.181818182;1.833333333
3008;10;49;14;2;1;4;4;0;0;2;8;2;1;2;4;3;4;140615;10;0;1;4;4;0;0;0;0;0.5;0;0.5;0
3009;15;55;5;1;2;1;1;1;0;0;4;0;2;1;5;2;1;140613;12;0;1;1;1;0;1;1;1;1;1;1;1
3010;3;152;15;2;2;1;5;1;0;0;7;1;2;1;5;str;1;140606;19;3;1;1;6;0.2;1;1;1;1;0.166666667;0.166666667;6
3011;30;32;4;3;0;0;4;3;0;0;0;0;0;0;1;6;1;140528;28;2;1;4;4;0;1;1;0.75;0.75;0.75;0.75;1
3012;1;999;14;3;3;1;1;0;0;0;7;0;2;1;3;str;0;140323;94;7;0;0;3;0;0;0;0;0;0;0.333333333;0
3013;27;38;7;3;1;0;7;3;1;0;0;0;0;0;1;2;1;140615;10;1;2;5;7;2.5;0.5;1;0.4;0.6;0.428571429;0.571428571;0.933333333
3014;9;81;11;1;3;2;0;0;0;0;11;1;3;2;1;2;str;131012;256;5;0;0;0;0;0;0;0;0;0;0;0
3015;1;456;5;1;1;1;0;0;0;1;4;1;0;0;6;d;3;140613;12;6;1;4;4;0;0;1;0;0.25;0;0.25;0
3016;0;772;9;2;0;0;2;1;0;0;7;1;0;0;str;str;0;140613;12;0;1;1;5;0.25;0;0;0;0;0.2;0.2;0
3017;2;206;81;4;1;5;8;0;0;0;17;2;0;2;7;0;6;140616;9;5;2;5;10;1;0;0;0;0;0.1;0.1;0
3018;8;86;41;3;8;5;7;0;2;0;15;2;4;2;4;d;2;140612;13;d;2;5;8;1.666666667;0;0.5;0;0.2;0;0.25;0
3019;18;54;43;7;4;10;9;2;0;3;14;1;0;3;6;3;4;140528;28;0;1;4;9;0.8;0;0;0;0.25;0.222222222;0.555555556;0
3020;40;23;20;4;5;1;6;1;1;1;14;3;4;0;2;3;0;140528;28;1;1;3;7;0.75;0;0;0;0.666666667;0.142857143;0.571428571;0
3021;0;662;49;8;4;7;2;0;0;0;10;1;1;1;7;0;7;140615;10;0;2;2;2;0;0;0;0;0;0;0;0
3022;9;69;70;7;12;12;8;1;0;2;18;1;2;2;4;1;6;140525;31;4;0;4;8;1;0;0;0.25;0.5;0.125;0.375;2
3023;2;330;35;1;4;7;13;1;2;3;13;0;2;3;0;0;2;140610;15;d;2;6;13;0.857142857;0;0.5;0;0.5;0.076923077;0.461538462;0
3024;9;101;23;5;3;2;5;1;0;0;18;4;3;2;0;1;6;140605;20;3;1;5;5;0;0;0;0.2;0.2;0.2;0.2;1
3025;19;39;12;5;2;1;2;0;0;0;9;4;2;1;6;4;4;140515;41;2;0;1;2;1;0;0;0;0;0;0;0
3026;2;344;21;4;2;3;1;0;0;0;11;3;1;2;0;6;6;140613;12;0;1;1;1;0;0;0;0;0;0;0;0
3027;39;23;17;4;0;0;5;2;0;0;8;1;0;0;1;1;5;140609;16;0;1;4;5;4;0;0;0.5;0.5;0.4;0.4;1.25
3028;1;628;29;5;2;2;7;1;0;2;22;4;2;0;0;0;str;140520;36;0;0;4;9;0.8;0;0;0;0.25;0.111111111;0.333333333;0
3029;1;526;22;2;5;6;1;0;0;0;6;1;0;3;3;str;0;140614;11;4;1;1;1;0;0;0;0;0;0;0;0
3030;6;120;27;9;1;3;3;1;0;1;13;5;1;0;1;5;3;140531;25;0;1;3;3;0;0;1;0.333333333;0.666666667;0.333333333;0.666666667;1
3031;4;219;19;6;2;2;5;1;0;1;10;4;2;1;6;str;5;140613;12;6;1;3;7;0.75;0;0;0;0;0.142857143;0.285714286;0
3032;0;999;54;4;2;7;11;0;0;2;20;0;1;2;3;0;3;140613;12;7;3;5;11;0.833333333;0;0.666666667;0;0.4;0;0.181818182;0
3033;3;171;45;7;10;6;6;0;3;0;17;3;1;4;2;0;6;140611;14;1;2;6;6;0;0;0;0;0.5;0;0.5;0
3034;2;284;59;9;10;7;8;1;2;0;16;4;2;1;d;0;2;140615;10;0;2;6;8;3;0;0.5;0.166666667;0.5;0.125;0.375;1.333333333
3035;7;93;34;10;1;3;8;2;0;1;13;3;1;1;1;0;3;140609;16;0;1;4;8;1;0;1;0.5;0.75;0.25;0.375;2
3036;0;706;86;3;10;12;9;0;2;1;13;1;2;2;0;2;3;140610;15;0;1;5;11;0.833333333;0;1;0;0.4;0;0.363636364;0
3037;5;287;42;9;3;3;8;2;0;1;23;2;3;2;1;1;0;140523;26;5;1;4;9;0.8;0;0;0.5;0.5;0.222222222;0.444444444;2.25
3038;7;69;30;5;5;3;8;1;2;2;8;2;0;1;2;0;0;140531;18;0;1;5;8;1.666666667;0;0;0.2;0.6;0.125;0.625;1.6
3039;6;156;32;6;6;4;3;0;2;1;14;0;3;3;2;3;2;140605;13;0;1;1;3;0.5;0;1;0;1;0;1;0
3040;1;746;29;2;7;5;5;0;2;2;14;2;2;2;3;3;2;140522;27;0;1;2;5;0.666666667;0;1;0;1;0;0.8;0
3041;16;52;26;6;2;3;9;4;1;1;9;2;0;1;3;4;1;140522;27;1;1;4;10;0.666666667;1;1;0.25;0.75;0.4;0.6;0.625
3042;12;63;48;15;3;3;13;2;2;1;9;2;0;0;1;1;2;140605;13;0;3;7;14;1;0.666666667;1;0.285714286;0.428571429;0.142857143;0.357142857;2
3043;0;999;104;6;9;6;12;1;0;0;14;0;0;0;1;4;0;140609;9;0;2;6;13;0.857142857;0;0;0.166666667;0.166666667;0.076923077;0.076923077;2.166666667
3044;1;563;60;8;10;6;6;0;1;1;8;1;2;1;2;0;d;140609;9;0;1;4;7;1.333333333;0;0;0;0.5;0;0.285714286;0
3045;16;78;22;7;3;1;3;1;0;0;16;5;2;1;4;1;6;140531;18;3;1;3;3;0;0;0;0.333333333;0.333333333;0.333333333;0.333333333;1
3046;3;280;39;8;6;4;10;2;1;1;11;2;0;0;0;0;1;140602;16;4;2;5;11;0.833333333;0.5;0.5;0.2;0.4;0.181818182;0.363636364;1.1
3047;3;166;49;7;8;7;9;0;3;1;16;3;2;2;2;6;4;140531;18;7;1;5;10;1;0;0;0;0.4;0;0.5;0
3048;2;201;42;5;10;7;8;0;4;0;16;2;3;5;2;2;2;140609;9;5;2;5;8;1.666666667;0;1;0;0.6;0;0.5;0
3049;11;73;40;9;3;6;5;0;1;1;21;5;0;4;d;d;2;140527;22;2;1;5;6;5;0;1;0;0.4;0;0.333333333;0
3050;16;47;35;9;6;3;5;0;1;0;14;4;2;2;str;0;5;140528;21;d;1;3;7;0.75;0;0;0;0;0;0.142857143;0
3051;11;59;11;2;1;0;2;1;0;0;9;1;1;0;str;4;1;140603;15;1;1;2;3;2;1;1;0.5;0.5;0.333333333;0.333333333;1.5
3052;22;47;10;2;1;1;5;2;1;0;5;0;0;1;2;1;0;140528;21;0;1;4;5;4;0;0;0.5;0.75;0.4;0.6;1.25
3053;1;262;10;1;1;1;2;0;0;1;8;1;1;0;3;6;5;140417;62;4;0;3;4;3;0;0;0;0.333333333;0;0.25;0
3054;36;29;10;2;1;1;6;1;1;1;4;1;0;0;str;2;1;140606;12;2;3;7;7;0;0.333333333;0.666666667;0.142857143;0.428571429;0.142857143;0.428571429;1
3055;1;258;21;1;1;5;1;0;0;0;6;0;0;2;3;4;7;140408;71;3;0;1;1;0;0;0;0;0;0;0;0
3056;2;301;11;1;1;0;4;1;1;0;7;0;0;0;5;2;0;140607;11;0;2;4;4;0;0;0.5;0.25;0.5;0.25;0.5;1
3057;5;173;9;2;0;2;5;2;0;1;4;0;0;1;0;1;1;140601;17;6;2;5;5;0;1;1;0.4;0.6;0.4;0.6;1
3058;10;62;7;3;0;0;5;2;0;0;2;1;0;0;6;1;0;140607;11;0;1;3;6;1;0;0;0.333333333;0.333333333;0.333333333;0.333333333;1
3059;5;89;12;1;1;3;8;1;1;3;4;0;0;0;3;3;4;140530;19;d;1;3;8;0.6;0;0;0;0.666666667;0.125;0.625;0
3060;1;857;24;3;2;1;3;1;0;0;12;1;1;1;1;d;4;140606;12;0;2;3;3;0;0;0;0.333333333;0.333333333;0.333333333;0.333333333;1
3061;64;15;30;9;2;4;5;3;1;0;13;4;0;2;1;d;2;140524;25;1;1;5;6;5;0;1;0.6;0.8;0.5;0.666666667;1.2
3062;6;96;31;6;7;1;9;1;2;0;15;2;4;1;2;5;4;140531;18;0;1;6;10;1.5;0;0;0;0.333333333;0.1;0.4;0
3063;6;115;33;16;5;2;4;1;1;0;16;9;1;2;4;2;1;140525;24;3;1;4;4;0;1;1;0.25;0.5;0.25;0.5;1
3064;1;304;59;10;8;7;6;0;3;2;15;2;1;1;2;str;3;140601;17;2;1;4;8;1;0;1;0;0.5;0;0.625;0
3065;1;507;61;10;13;9;9;0;0;3;20;2;3;4;4;3;3;140602;16;0;2;4;10;0.666666667;0;1;0;0.5;0;0.3;0
3066;0;620;57;18;5;2;8;1;1;0;6;1;0;0;0;0;1;140522;27;0;1;3;9;0.5;1;1;0.333333333;0.333333333;0.111111111;0.222222222;3
3067;2;203;30;4;7;8;8;1;1;3;12;1;3;3;5;3;3;140427;52;6;0;3;9;0.5;0;0;0;0.666666667;0.111111111;0.666666667;0
3068;5;177;17;3;3;3;4;1;1;1;13;2;2;2;4;1;3;140501;48;2;0;4;4;0;0;0;0.25;0.75;0.25;0.75;1
3069;17;62;10;3;1;1;2;1;1;0;8;2;0;1;0;2;1;140501;48;0;0;2;2;0;0;0;0.5;1;0.5;1;1
3070;5;161;14;2;2;1;4;1;0;0;10;1;2;1;1;0;0;140531;18;0;1;4;4;0;0;0;0.25;0.25;0.25;0.25;1
3071;3;112;14;2;2;4;4;1;1;0;10;1;1;4;2;1;0;140523;26;3;1;4;4;0;0;0;0.25;0.5;0.25;0.5;1
3072;1;798;13;1;1;4;0;0;0;0;13;1;1;4;d;3;0;131204;196;0;0;0;0;0;0;0;0;0;0;0;0
3073;5;109;14;4;2;1;5;1;1;0;9;3;1;1;d;1;2;140529;20;6;1;5;5;0;0;1;0.2;0.4;0.2;0.4;1
3074;9;86;14;2;3;1;6;1;3;1;8;1;0;0;2;2;2;140606;12;d;1;3;6;1;0;1;0;1;0.166666667;0.833333333;0
3075;8;90;8;3;1;0;1;0;0;0;7;3;1;0;1;0;7;140607;11;0;1;1;1;0;0;0;0;0;0;0;0
3076;1;633;29;1;4;2;9;1;2;1;16;0;1;1;2;d;4;140606;12;0;3;7;9;3.5;0;0.333333333;0;0.428571429;0.111111111;0.444444444;0
3077;31;29;9;3;3;1;8;3;3;1;1;0;0;0;5;2;3;140524;25;1;1;3;8;0.6;0;1;0;0.666666667;0.375;0.875;0
3078;15;54;11;5;0;1;2;1;0;0;9;4;0;1;0;0;1;140519;30;4;1;2;2;0;1;1;0.5;0.5;0.5;0.5;1
3079;1;507;22;1;5;4;10;0;4;1;12;1;1;3;2;3;2;140530;19;5;2;5;11;0.833333333;0;1;0;0.6;0;0.454545455;0
3080;2;297;12;3;2;0;5;1;2;0;7;2;0;0;2;0;1;140609;9;d;1;4;5;4;1;1;0.25;0.5;0.2;0.6;1.25
3081;56;19;12;4;0;0;4;1;0;0;8;3;0;0;1;4;d;140607;11;3;1;3;4;3;0;0;0.333333333;0.333333333;0.25;0.25;1.333333333
3082;10;80;14;3;3;2;8;2;3;1;6;1;0;1;2;1;3;140606;12;5;2;4;8;1;0.5;1;0.5;1;0.25;0.75;2
3083;17;37;10;4;0;0;2;1;0;0;8;3;0;0;d;4;1;140530;19;4;2;2;2;0;0.5;0.5;0.5;0.5;0.5;0.5;1
3084;2;262;17;1;2;4;6;0;0;2;11;1;2;2;4;5;4;140531;18;1;1;5;6;5;0;0;0;0.4;0;0.333333333;0
3085;0;477;32;1;2;3;7;1;1;1;19;0;1;1;4;1;3;140529;20;2;1;4;8;1;0;1;0.25;0.5;0.125;0.375;2
3086;4;88;22;4;1;2;4;2;0;1;7;1;0;0;1;1;3;140611;7;d;2;4;4;0;0.5;1;0.5;0.75;0.5;0.75;1
3087;24;47;17;2;2;2;5;1;1;0;12;1;1;2;6;5;1;140606;12;3;2;2;5;0.666666667;0.5;0.5;0.5;0.5;0.2;0.4;2.5
3088;10;59;10;2;2;1;3;1;0;1;7;1;2;0;3;6;str;140519;30;2;1;4;4;0;0;0;0.25;0.5;0.25;0.5;1
3089;0;990;53;3;4;6;5;1;0;0;21;1;1;4;str;4;0;140514;35;0;0;3;7;0.75;0;0;0;0;0.142857143;0.285714286;0
3090;31;28;10;3;5;1;3;1;2;0;7;2;3;1;1;2;2;140511;38;1;0;3;4;3;0;0;0.333333333;1;0.25;1;1.333333333
3091;2;469;10;2;0;1;2;0;0;0;5;1;0;1;d;5;0;140328;82;5;0;1;2;1;0;0;0;0;0;0;0
3092;9;78;18;3;2;0;7;2;1;0;3;0;0;0;d;6;5;140531;18;4;1;5;8;1.666666667;0;0;0.2;0.4;0.25;0.375;0.8
3093;10;84;7;4;1;0;5;3;1;0;2;1;0;0;1;2;1;140607;11;6;2;5;5;0;0.5;1;0.6;0.8;0.6;0.8;1
3094;0;678;20;3;2;2;7;2;0;0;13;1;2;2;1;0;4;140607;11;0;2;5;7;2.5;0;0;0.2;0.2;0.285714286;0.285714286;0.7
3095;1;480;14;2;2;0;2;1;1;0;6;1;0;0;4;1;2;140213;125;0;0;0;3;0;0;0;0;0;0.333333333;0.666666667;0
3096;6;56;11;1;1;2;4;1;1;1;7;0;0;1;1;2;6;140606;12;0;2;4;4;0;0;0.5;0.25;0.75;0.25;0.75;1
3097;5;85;27;1;2;3;7;1;1;1;8;0;0;2;d;1;2;140530;19;1;2;6;9;2;0.5;1;0.166666667;0.5;0.111111111;0.333333333;1.5
3098;8;83;14;3;0;4;5;1;0;1;9;2;0;3;d;d;0;140609;9;0;1;5;5;0;0;0;0.2;0.4;0.2;0.4;1
3099;19;72;11;3;2;0;4;1;1;0;7;2;1;0;str;1;2;140531;18;0;2;5;5;0;0.5;1;0.2;0.4;0.2;0.4;1
3100;4;151;18;4;0;3;5;2;0;2;9;2;0;0;3;0;3;140528;21;6;1;5;5;0;0;1;0.4;0.8;0.4;0.8;1
3101;0;560;27;2;4;3;5;1;1;0;14;0;2;1;4;5;0;140528;21;3;1;4;5;4;0;0;0;0.25;0.2;0.4;0
3102;15;58;17;3;2;3;8;3;2;0;9;0;0;3;2;5;1;140529;20;7;1;6;8;3;1;1;0.5;0.833333333;0.375;0.625;1.333333333
3103;0;537;23;3;1;4;8;1;1;1;12;2;0;3;5;2;4;140606;12;0;2;5;8;1.666666667;0;0.5;0.2;0.6;0.125;0.375;1.6
3104;0;691;45;3;3;4;7;1;0;1;13;1;2;0;7;3;4;140601;17;2;2;4;7;1.333333333;0;0.5;0.25;0.5;0.142857143;0.285714286;1.75
3105;4;178;19;1;5;4;6;0;3;0;12;1;2;4;2;2;4;140609;9;0;2;5;6;5;0;0.5;0;0.6;0;0.5;0
3106;14;64;16;4;3;2;8;2;2;1;8;2;1;1;1;2;1;140602;16;5;2;8;8;0;0.5;1;0.25;0.625;0.25;0.625;1
3107;4;164;9;2;0;1;1;1;0;0;8;1;0;1;4;str;1;140606;12;0;1;1;1;0;1;1;1;1;1;1;1
3108;20;46;31;4;4;4;3;0;2;0;16;3;0;3;0;2;2;140524;25;0;1;4;4;0;0;1;0;0.5;0;0.5;0
3109;2;281;15;5;2;0;4;1;1;0;6;2;0;0;str;7;0;140531;18;4;1;2;5;0.666666667;0;0;0;0;0.2;0.4;0
3110;1;310;30;5;6;2;5;1;1;1;3;0;0;0;4;3;d;140528;21;0;2;6;6;0;0;0.5;0.166666667;0.5;0.166666667;0.5;1
3111;2;296;33;7;7;3;6;1;2;0;20;5;3;2;6;1;2;140530;19;0;1;4;7;1.333333333;0;1;0.25;0.75;0.142857143;0.428571429;1.75
3112;59;17;19;6;4;3;3;0;2;0;10;5;1;1;2;5;str;140424;55;1;0;1;5;0.25;0;0;0;0;0.2;0.6;0
3113;1;322;66;3;7;11;8;0;1;1;25;1;3;4;0;4;3;140609;9;5;2;6;10;1.5;0;0.5;0;0.333333333;0;0.3;0
3114;1;506;52;7;11;7;10;0;2;2;19;3;5;3;0;5;2;140602;16;0;1;5;11;0.833333333;0;1;0;0.4;0;0.454545455;0
3115;4;175;25;4;3;1;4;1;0;0;10;2;1;1;7;5;1;140531;18;6;2;2;5;0.666666667;0.5;0.5;0.5;0.5;0.2;0.2;2.5
3116;0;720;46;8;6;6;6;1;1;1;15;3;0;3;3;d;6;140608;10;3;2;5;6;5;0;0;0;0.4;0.166666667;0.5;0
3117;8;84;55;16;4;3;6;4;0;0;9;2;0;0;1;4;6;140606;12;4;1;4;6;2;0;0;0.5;0.5;0.666666667;0.666666667;0.75
3118;2;282;43;8;4;6;10;1;2;1;15;3;1;1;7;2;2;140606;12;0;2;5;11;0.833333333;0;1;0;0.4;0.090909091;0.363636364;0
3119;14;52;20;6;2;2;6;1;0;1;14;5;2;1;3;5;1;140528;21;0;1;4;7;1.333333333;1;1;0.25;0.5;0.142857143;0.285714286;1.75
3120;1;447;43;9;8;8;10;3;1;0;15;3;4;5;2;6;5;140507;42;d;0;4;10;0.666666667;0;0;0;0.25;0.3;0.4;0
3121;2;272;31;5;8;4;8;4;0;1;15;1;4;3;3;6;0;140531;18;0;1;4;10;0.666666667;0;0;0;0.25;0.4;0.6;0
3122;7;73;17;5;3;1;4;0;1;1;8;2;0;0;2;3;0;140531;18;2;1;4;4;0;0;0;0;0.5;0;0.5;0
3123;1;463;35;8;5;3;6;0;0;2;6;3;1;0;0;4;3;140525;24;0;1;4;7;1.333333333;0;1;0;0.25;0;0.428571429;0
3124;1;859;65;6;6;7;2;0;0;1;19;1;1;0;0;3;0;140516;19;6;1;2;2;0;0;0;0;0.5;0;0.5;0
3125;30;20;67;19;9;9;2;0;0;0;18;3;5;3;0;0;6;140514;21;1;1;1;3;0.5;0;0;0;0;0;0;0
3126;28;42;61;15;10;5;14;2;4;0;20;6;1;2;2;0;2;140517;18;5;2;8;16;1;0;0.5;0.125;0.5;0.1875;0.5;0.666666667
3127;1;364;41;8;4;6;5;0;0;1;5;1;0;2;0;5;3;140521;14;0;2;5;5;0;0;0.5;0;0.2;0;0.2;0
3128;0;891;106;5;8;18;9;0;1;0;16;0;1;5;5;7;0;140521;14;0;2;6;10;1.5;0;0;0;0.166666667;0;0.2;0
3129;6;139;74;19;10;6;8;1;3;0;17;6;1;2;2;0;0;140412;53;0;0;4;8;1;0;0;0;0.5;0.125;0.5;0
3130;0;999;131;6;12;26;8;0;0;2;25;1;1;4;0;0;6;140512;23;0;1;4;10;0.666666667;0;0;0;0;0;0.3;0
3131;1;697;108;11;18;22;9;0;3;0;7;0;0;2;4;0;5;140512;23;3;1;4;11;0.571428571;0;0;0;0;0;0.363636364;0
3132;12;74;53;11;7;4;9;1;1;2;18;3;3;0;0;3;1;140521;14;0;2;4;11;0.571428571;0.5;1;0.25;0.5;0.181818182;0.545454545;1.375
3133;2;300;38;6;7;4;9;0;0;1;13;0;1;2;4;0;3;140521;14;5;1;4;10;0.666666667;0;1;0;0.25;0;0.2;0
3134;2;478;37;7;4;2;8;0;0;1;17;1;3;0;3;0;0;140514;21;1;1;4;9;0.8;0;0;0;0.25;0;0.111111111;0
3135;11;84;35;7;5;4;3;0;0;0;17;3;2;1;0;4;4;140510;25;0;1;3;4;3;0;0;0;0;0;0;0
3136;2;380;25;4;3;1;3;1;0;1;5;1;0;0;3;4;1;140518;17;0;1;3;3;0;1;1;0.333333333;0.666666667;0.333333333;0.666666667;1
3137;13;47;34;5;5;7;10;4;2;1;13;0;2;4;1;1;0;140510;25;3;1;6;10;1.5;0;0;0.5;0.5;0.4;0.7;1.25
3138;2;517;21;7;3;2;3;1;1;0;14;4;1;2;1;str;0;140428;37;0;0;2;7;0.4;0;0;0;0;0.142857143;0.428571429;0
3139;37;28;25;6;4;3;8;3;1;1;14;3;2;1;0;1;3;140525;10;1;2;6;10;1.5;0.5;1;0.5;0.666666667;0.3;0.5;1.666666667
3140;4;130;13;3;2;2;2;0;0;1;10;3;2;1;1;3;0;140208;116;4;0;0;3;0;0;0;0;0;0.333333333;0.666666667;0
3141;17;59;15;4;2;1;7;1;2;0;1;0;0;0;2;0;1;140521;14;0;2;5;7;2.5;0.5;0.5;0.2;0.4;0.142857143;0.428571429;1.4
3142;9;65;23;7;1;1;2;2;0;0;12;3;0;0;4;1;1;140506;29;2;1;2;2;0;1;1;1;1;1;1;1
3143;0;999;49;4;7;4;8;1;1;2;20;1;4;1;3;3;5;140516;19;0;2;5;9;1.25;0;0.5;0.2;0.6;0.111111111;0.555555556;1.8
3144;7;136;23;7;1;0;6;4;0;0;7;1;0;0;1;d;1;140516;19;5;2;6;6;0;0.5;0.5;0.666666667;0.666666667;0.666666667;0.666666667;1
3145;1;346;32;6;1;5;5;2;0;0;14;3;0;2;4;1;1;140515;20;0;2;3;6;1;1;1;0.666666667;0.666666667;0.333333333;0.333333333;2
3146;0;999;20;2;3;2;4;0;1;0;8;1;0;1;5;5;5;140319;77;0;0;2;4;1;0;0;0;0;0;0.25;0
3147;8;74;23;4;6;2;0;0;0;0;15;3;4;2;0;3;1;131209;177;6;0;0;1;0;0;0;0;0;1;1;0
3148;4;164;18;1;1;4;4;0;0;0;14;1;1;4;6;0;5;140515;20;5;2;4;4;0;0;0;0;0;0;0;0
3149;3;312;31;5;6;3;3;0;1;0;10;0;2;2;d;2;d;140523;12;6;2;3;5;1.5;0;0.5;0;0.333333333;0;0.2;0
3150;5;236;43;5;3;5;8;1;1;1;14;2;0;3;2;0;0;140521;14;0;2;5;10;1;0;0;0;0.2;0.1;0.3;0
3151;8;128;18;1;6;5;5;0;1;1;13;1;5;4;6;4;2;140514;21;4;1;4;5;4;0;1;0;0.25;0;0.4;0
3152;1;519;28;4;5;3;7;0;0;2;7;2;0;0;4;4;0;140516;19;2;1;6;7;6;0;0;0;0.333333333;0;0.285714286;0
3153;15;77;17;3;2;3;6;1;1;1;0;0;0;0;4;3;0;140420;45;0;0;2;7;0.4;0;0;0;0.5;0.142857143;0.428571429;0
3154;41;21;13;4;2;2;2;1;0;0;6;1;1;2;6;1;0;140514;21;3;1;2;2;0;0;0;0.5;0.5;0.5;0.5;1
3155;10;38;22;6;2;2;8;3;1;0;6;1;1;0;0;0;d;140521;14;1;1;5;9;1.25;0;0;0;0.2;0.333333333;0.444444444;0
3156;2;551;28;7;5;1;3;0;1;0;11;3;1;1;4;0;2;140417;48;d;0;3;3;0;0;0;0;0.333333333;0;0.333333333;0
3157;1;605;35;2;3;8;5;0;0;0;18;1;3;3;6;4;4;140521;14;0;2;5;7;2.5;0;0;0;0;0;0;0
3158;2;260;14;2;1;2;3;0;1;0;7;2;0;1;2;4;str;140509;26;0;1;4;4;0;0;0;0;0.25;0;0.25;0
3159;2;423;8;0;4;1;2;0;1;0;6;0;3;1;str;4;2;140516;19;5;2;3;4;3;0;0.5;0;0.333333333;0;0.25;0
3160;46;27;16;5;0;0;2;1;0;0;14;4;0;0;11;0;1;140516;19;1;1;2;4;1;1;1;0.5;0.5;0.25;0.25;2
3161;5;107;23;7;3;3;0;0;0;0;10;4;1;1;4;0;1;131128;188;2;0;0;0;0;0;0;0;0;0;0;0
3162;1;881;22;1;3;2;8;0;1;1;3;1;1;0;3;6;str;140507;28;0;1;5;12;0.714285714;0;0;0;0.4;0.083333333;0.333333333;0
3163;19;46;15;5;1;0;7;3;0;0;5;2;1;0;str;7;1;140516;19;d;2;6;8;3;0.5;0.5;0.5;0.5;0.375;0.375;1.333333333
3164;7;77;15;2;3;4;3;0;1;1;7;2;1;3;2;3;0;140512;23;0;1;3;3;0;0;0;0;0.666666667;0;0.666666667;0
3165;12;34;15;3;1;2;1;0;0;0;9;1;1;2;3;2;7;140523;12;3;1;1;1;0;0;0;0;0;0;0;0
3166;1;929;15;2;4;1;5;1;1;0;9;1;3;1;0;0;str;140520;15;4;1;6;9;2;0;0;0.166666667;0.333333333;0.111111111;0.333333333;1.5
3167;0;999;15;2;3;3;7;1;0;3;8;1;3;0;3;3;7;140512;23;0;1;5;10;1;0;0;0;0.6;0.2;0.5;0
3168;2;264;23;2;2;2;4;2;1;0;10;0;0;2;2;1;1;140516;19;6;2;3;6;1;1;1;0.666666667;1;0.333333333;0.5;2
3169;3;258;19;5;1;1;6;3;0;0;4;1;0;0;1;4;0;140517;18;0;1;4;8;1;0;0;0.25;0.25;0.5;0.5;0.5
3170;9;91;6;2;1;0;6;2;1;0;0;0;0;0;5;1;2;140523;12;2;2;7;7;0;0.5;1;0.285714286;0.428571429;0.285714286;0.428571429;1
3171;13;43;7;2;1;1;3;0;0;1;4;2;1;0;d;3;d;140525;10;d;2;3;3;0;0;0.5;0;0.333333333;0;0.333333333;0
3172;5;60;9;2;2;1;0;0;0;0;9;2;2;1;2;6;7;131226;160;3;0;0;2;0;0;0;0;0;0;0;0
3173;2;318;4;1;1;2;4;1;1;2;0;0;0;0;3;1;2;140521;14;0;1;5;5;0;0;1;0.2;0.8;0.2;0.8;1
