cust_id;pref;score
3227;preferenceItemOne;30
3228;preferenceItemOneTwoThree;62.5
3228;preferenceItemOne;25
3229;preferenceItemOneTwoThree;41.67
3229;preferenceItemOne;8.33
3230;preferenceItemOneTwoThree;46.15
3230;preferenceItemOne;23.08
3231;preferenceItemOneTwoThree;26.67
3231;preferenceItemOne;6.67
3232;preferenceItemOneTwoThree;66.67
3232;preferenceItemOne;50
3233;preferenceItemOneTwoThree;62.5
3233;preferenceItemOne;50
3234;preferenceItemOneTwoThree;80.95
3234;preferenceItemOne;66.67
3235;preferenceItemOneTwoThree;63.64
3235;preferenceItemOne;27.27
3236;preferenceItemOneTwoThree;80
3236;preferenceItemOne;30
3237;preferenceItemOneTwoThree;81.82
3237;preferenceItemOne;50
3238;preferenceItemOneTwoThree;41.38
3238;preferenceItemOne;6.9
3239;preferenceItemOneTwoThree;44
3239;preferenceItemOne;4
3240;preferenceItemOneTwoThree;66.67
3240;preferenceItemOne;50
3241;preferenceItemOneTwoThree;30.77
3241;preferenceItemOne;7.69
3242;preferenceItemOneTwoThree;33.33
3242;preferenceItemOne;11.11
3243;preferenceItemOneTwoThree;42.86
3243;preferenceItemOne;17.86
3244;preferenceItemOneTwoThree;47.37
3244;preferenceItemOne;21.05
3245;preferenceItemOneTwoThree;42.86
3245;preferenceItemOne;35.71
3246;preferenceItemOneTwoThree;43.75
3246;preferenceItemOne;15.62
3247;preferenceItemOneTwoThree;48.28
3247;preferenceItemOne;13.79
3248;preferenceItemOneTwoThree;76.92
3248;preferenceItemOne;53.85
3249;preferenceItemOneTwoThree;37.93
3249;preferenceItemOne;24.14
3250;preferenceItemOneTwoThree;66.67
3250;preferenceItemOne;53.33
3251;preferenceItemOneTwoThree;33.33
3251;preferenceItemOne;10
3252;preferenceItemOneTwoThree;10.53
3252;preferenceItemOne;0
3253;preferenceItemOneTwoThree;52.63
3253;preferenceItemOne;26.32
3254;preferenceItemOneTwoThree;63.89
3254;preferenceItemOne;33.33
3255;preferenceItemOneTwoThree;35.71
3255;preferenceItemOne;7.14
3256;preferenceItemOneTwoThree;57.14
3256;preferenceItemOne;28.57
3257;preferenceItemOneTwoThree;53.33
3257;preferenceItemOne;26.67
3258;preferenceItemOneTwoThree;36
3258;preferenceItemOne;12
3259;preferenceItemOneTwoThree;80
3259;preferenceItemOne;44
3260;preferenceItemOneTwoThree;46.15
3260;preferenceItemOne;26.92
3261;preferenceItemOneTwoThree;56.25
3261;preferenceItemOne;43.75
3262;preferenceItemOneTwoThree;48.39
3262;preferenceItemOne;12.9
3263;preferenceItemOneTwoThree;55
3263;preferenceItemOne;45
3264;preferenceItemOneTwoThree;48.39
3264;preferenceItemOne;25.81
3265;preferenceItemOneTwoThree;44
3265;preferenceItemOne;8
3266;preferenceItemOneTwoThree;65.85
3266;preferenceItemOne;43.9
3267;preferenceItemOneTwoThree;42.37
3267;preferenceItemOne;13.56
3268;preferenceItemOneTwoThree;34.41
3268;preferenceItemOne;11.83
3269;preferenceItemOneTwoThree;53.12
3269;preferenceItemOne;25
3270;preferenceItemOneTwoThree;27.59
3270;preferenceItemOne;4.31
3271;preferenceItemOneTwoThree;46.34
3271;preferenceItemOne;24.39
3272;preferenceItemOneTwoThree;48.84
3272;preferenceItemOne;9.3
3273;preferenceItemOneTwoThree;47.69
3273;preferenceItemOne;27.69
3274;preferenceItemOneTwoThree;36.46
3274;preferenceItemOne;8.33
3275;preferenceItemOneTwoThree;51.35
3275;preferenceItemOne;32.43
3276;preferenceItemOneTwoThree;25.49
3276;preferenceItemOne;7.84
3277;preferenceItemOneTwoThree;40.91
3277;preferenceItemOne;22.73
3278;preferenceItemOneTwoThree;31.82
3278;preferenceItemOne;9.09
3279;preferenceItemOneTwoThree;54.55
3279;preferenceItemOne;22.73
3280;preferenceItemOneTwoThree;43.9
3280;preferenceItemOne;26.83
3281;preferenceItemOneTwoThree;41.86
3281;preferenceItemOne;30.23
3282;preferenceItemOneTwoThree;43.24
3282;preferenceItemOne;18.92
3283;preferenceItemOneTwoThree;47.37
3283;preferenceItemOne;15.79
3284;preferenceItemOneTwoThree;40.38
3284;preferenceItemOne;15.38
3285;preferenceItemOneTwoThree;46.43
3285;preferenceItemOne;10.71
3286;preferenceItemOneTwoThree;34.07
3286;preferenceItemOne;9.89
3287;preferenceItemOneTwoThree;36.73
3287;preferenceItemOne;16.33
3288;preferenceItemOneTwoThree;56.52
3288;preferenceItemOne;23.91
3289;preferenceItemOneTwoThree;62.32
3289;preferenceItemOne;28.99
3290;preferenceItemOneTwoThree;51.39
3290;preferenceItemOne;16.67
3291;preferenceItemOneTwoThree;77.78
3291;preferenceItemOne;38.89
3292;preferenceItemOneTwoThree;42.86
3292;preferenceItemOne;15.87
3293;preferenceItemOneTwoThree;41.67
3293;preferenceItemOne;25
3294;preferenceItemOneTwoThree;31.25
3294;preferenceItemOne;6.25
3295;preferenceItemOneTwoThree;42.86
3295;preferenceItemOne;7.14
3296;preferenceItemOneTwoThree;33.33
3296;preferenceItemOne;7.41
3297;preferenceItemOneTwoThree;40.91
3297;preferenceItemOne;22.73
3298;preferenceItemOneTwoThree;58.33
3298;preferenceItemOne;16.67
3299;preferenceItemOneTwoThree;33.33
3299;preferenceItemOne;23.81
3300;preferenceItemOneTwoThree;52.17
3300;preferenceItemOne;13.04
3301;preferenceItemOneTwoThree;36.36
3301;preferenceItemOne;13.64
3302;preferenceItemOneTwoThree;28
3302;preferenceItemOne;8
3303;preferenceItemOneTwoThree;85.71
3303;preferenceItemOne;42.86
3304;preferenceItemOneTwoThree;53.85
3304;preferenceItemOne;23.08
3305;preferenceItemOneTwoThree;23.91
3305;preferenceItemOne;4.35
3306;preferenceItemOneTwoThree;41.3
3306;preferenceItemOne;26.09
3307;preferenceItemOneTwoThree;59.7
3307;preferenceItemOne;34.33
3308;preferenceItemOneTwoThree;47.69
3308;preferenceItemOne;26.15
3309;preferenceItemOneTwoThree;32.08
3309;preferenceItemOne;9.43
3310;preferenceItemOneTwoThree;42.31
3310;preferenceItemOne;23.08
3311;preferenceItemOneTwoThree;32.43
3311;preferenceItemOne;13.51
3312;preferenceItemOneTwoThree;46.88
3312;preferenceItemOne;18.75
3313;preferenceItemOneTwoThree;57.14
3313;preferenceItemOne;10.71
3314;preferenceItemOneTwoThree;41.67
3314;preferenceItemOne;12.5
3315;preferenceItemOneTwoThree;51.85
3315;preferenceItemOne;14.81
3316;preferenceItemOneTwoThree;52.94
3316;preferenceItemOne;41.18
3317;preferenceItemOneTwoThree;77.27
3317;preferenceItemOne;36.36
3318;preferenceItemOneTwoThree;66.67
3318;preferenceItemOne;37.5
3319;preferenceItemOneTwoThree;46.15
3319;preferenceItemOne;20.51
3320;preferenceItemOneTwoThree;38.6
3320;preferenceItemOne;15.79
3321;preferenceItemOneTwoThree;48.15
3321;preferenceItemOne;33.33
3322;preferenceItemOneTwoThree;50
3322;preferenceItemOne;15.91
3323;preferenceItemOneTwoThree;44.44
3323;preferenceItemOne;11.11
3324;preferenceItemOneTwoThree;37.74
3324;preferenceItemOne;13.21
3325;preferenceItemOneTwoThree;39.39
3325;preferenceItemOne;33.33
3326;preferenceItemOneTwoThree;50
3326;preferenceItemOne;29.17
3327;preferenceItemOneTwoThree;36.36
3327;preferenceItemOne;18.18
3328;preferenceItemOneTwoThree;55
3328;preferenceItemOne;30
3329;preferenceItemOneTwoThree;48.48
3329;preferenceItemOne;24.24
3330;preferenceItemOneTwoThree;57.14
3330;preferenceItemOne;19.05
3331;preferenceItemOneTwoThree;39.29
3331;preferenceItemOne;25
3332;preferenceItemOneTwoThree;50
3332;preferenceItemOne;36.36
3333;preferenceItemOneTwoThree;54.17
3333;preferenceItemOne;29.17
3334;preferenceItemOneTwoThree;81.82
3334;preferenceItemOne;72.73
3335;preferenceItemOneTwoThree;48.15
3335;preferenceItemOne;33.33
3336;preferenceItemOneTwoThree;30.77
3336;preferenceItemOne;7.69
3337;preferenceItemOneTwoThree;42.86
3337;preferenceItemOne;28.57
3338;preferenceItemOneTwoThree;33.33
3338;preferenceItemOne;11.11
3339;preferenceItemOneTwoThree;55.56
3339;preferenceItemOne;22.22
3340;preferenceItemOneTwoThree;29.17
3340;preferenceItemOne;4.17
3341;preferenceItemOneTwoThree;45.45
3341;preferenceItemOne;36.36
3342;preferenceItemOneTwoThree;44.44
3342;preferenceItemOne;0
3343;preferenceItemOneTwoThree;62.5
3343;preferenceItemOne;25
3344;preferenceItemOneTwoThree;27.27
3344;preferenceItemOne;9.09
3345;preferenceItemOneTwoThree;25
3345;preferenceItemOne;12.5
3346;preferenceItemOneTwoThree;50
3346;preferenceItemOne;0
3347;preferenceItemOneTwoThree;40
3347;preferenceItemOne;15
3348;preferenceItemOneTwoThree;80
3348;preferenceItemOne;50
3349;preferenceItemOneTwoThree;33.33
3349;preferenceItemOne;26.67
3350;preferenceItemOneTwoThree;62.5
3350;preferenceItemOne;25
3351;preferenceItemOneTwoThree;30
3351;preferenceItemOne;20
3352;preferenceItemOneTwoThree;44.44
3352;preferenceItemOne;11.11
3353;preferenceItemOneTwoThree;62.5
3353;preferenceItemOne;25
3354;preferenceItemOneTwoThree;54.55
3354;preferenceItemOne;27.27
3355;preferenceItemOneTwoThree;66.67
3355;preferenceItemOne;41.67
3356;preferenceItemOneTwoThree;62.5
3356;preferenceItemOne;25
3357;preferenceItemOneTwoThree;71.43
3357;preferenceItemOne;0
3358;preferenceItemOneTwoThree;52.94
3358;preferenceItemOne;17.65
3359;preferenceItemOneTwoThree;38.46
3359;preferenceItemOne;30.77
3360;preferenceItemOneTwoThree;66.67
3360;preferenceItemOne;0
3361;preferenceItemOneTwoThree;44.44
3361;preferenceItemOne;11.11
3362;preferenceItemOneTwoThree;50
3362;preferenceItemOne;12.5
3363;preferenceItemOneTwoThree;46.15
3363;preferenceItemOne;38.46
3364;preferenceItemOneTwoThree;53.85
3364;preferenceItemOne;15.38
3365;preferenceItemOneTwoThree;58.82
3365;preferenceItemOne;17.65
3366;preferenceItemOneTwoThree;41.67
3366;preferenceItemOne;8.33
3367;preferenceItemOneTwoThree;37.5
3367;preferenceItemOne;37.5
3368;preferenceItemOneTwoThree;26.32
3368;preferenceItemOne;5.26
3369;preferenceItemOneTwoThree;45.16
3369;preferenceItemOne;19.35
3370;preferenceItemOneTwoThree;52.7
3370;preferenceItemOne;28.38
3371;preferenceItemOneTwoThree;40.74
3371;preferenceItemOne;11.11
3372;preferenceItemOneTwoThree;41.94
3372;preferenceItemOne;25.81
3373;preferenceItemOneTwoThree;37.5
3373;preferenceItemOne;4.17
3374;preferenceItemOneTwoThree;50
3374;preferenceItemOne;20.27
3375;preferenceItemOneTwoThree;66.07
3375;preferenceItemOne;35.71
3376;preferenceItemOneTwoThree;31.91
3376;preferenceItemOne;11.7
3377;preferenceItemOneTwoThree;50
3377;preferenceItemOne;22.73
3378;preferenceItemOneTwoThree;54.55
3378;preferenceItemOne;27.27
3379;preferenceItemOneTwoThree;85
3379;preferenceItemOne;70
3380;preferenceItemOneTwoThree;41.67
3380;preferenceItemOne;16.67
3381;preferenceItemOneTwoThree;50
3381;preferenceItemOne;25
3382;preferenceItemOneTwoThree;63.64
3382;preferenceItemOne;54.55
3383;preferenceItemOneTwoThree;77.78
3383;preferenceItemOne;33.33
3384;preferenceItemOneTwoThree;72.73
3384;preferenceItemOne;36.36
3385;preferenceItemOneTwoThree;77.78
3385;preferenceItemOne;22.22
3386;preferenceItemOneTwoThree;53.33
3386;preferenceItemOne;33.33
3387;preferenceItemOneTwoThree;63.64
3387;preferenceItemOne;36.36
3388;preferenceItemOneTwoThree;41.18
3388;preferenceItemOne;23.53
3389;preferenceItemOneTwoThree;53.57
3389;preferenceItemOne;17.86
3390;preferenceItemOneTwoThree;45.45
3390;preferenceItemOne;27.27
3391;preferenceItemOneTwoThree;61.9
3391;preferenceItemOne;42.86
3392;preferenceItemOneTwoThree;50
3392;preferenceItemOne;16.67
3393;preferenceItemOneTwoThree;29.03
3393;preferenceItemOne;19.35
3394;preferenceItemOneTwoThree;57.89
3394;preferenceItemOne;15.79
3395;preferenceItemOneTwoThree;42.86
3395;preferenceItemOne;16.67
3396;preferenceItemOneTwoThree;68
3396;preferenceItemOne;36
3397;preferenceItemOneTwoThree;70.59
3397;preferenceItemOne;41.18
3398;preferenceItemOneTwoThree;58.82
3398;preferenceItemOne;26.47
3399;preferenceItemOneTwoThree;46.58
3399;preferenceItemOne;32.88
3400;preferenceItemOneTwoThree;55.56
3400;preferenceItemOne;25
3401;preferenceItemOneTwoThree;69.23
3401;preferenceItemOne;42.31
3402;preferenceItemOneTwoThree;35.29
3402;preferenceItemOne;17.65
3403;preferenceItemOneTwoThree;41.94
3403;preferenceItemOne;16.13
3404;preferenceItemOneTwoThree;62.5
3404;preferenceItemOne;37.5
3405;preferenceItemOneTwoThree;37.74
3405;preferenceItemOne;13.21
3406;preferenceItemOneTwoThree;63.16
3406;preferenceItemOne;26.32
3407;preferenceItemOneTwoThree;48
3407;preferenceItemOne;28
3408;preferenceItemOneTwoThree;39.39
3408;preferenceItemOne;33.33
3409;preferenceItemOneTwoThree;50
3409;preferenceItemOne;26.67
3410;preferenceItemOneTwoThree;32.14
3410;preferenceItemOne;17.86
3411;preferenceItemOneTwoThree;46.43
3411;preferenceItemOne;17.86
3412;preferenceItemOneTwoThree;91.67
3412;preferenceItemOne;75
3413;preferenceItemOneTwoThree;39.58
3413;preferenceItemOne;22.92
3414;preferenceItemOneTwoThree;48
3414;preferenceItemOne;16
3415;preferenceItemOneTwoThree;72.73
3415;preferenceItemOne;40.91
3416;preferenceItemOneTwoThree;55.56
3416;preferenceItemOne;33.33
3417;preferenceItemOneTwoThree;53.66
3417;preferenceItemOne;17.07
3418;preferenceItemOneTwoThree;32.61
3418;preferenceItemOne;17.39
3419;preferenceItemOneTwoThree;48.94
3419;preferenceItemOne;12.77
3420;preferenceItemOneTwoThree;54.41
3420;preferenceItemOne;30.88
3421;preferenceItemOneTwoThree;56.94
3421;preferenceItemOne;29.17
3422;preferenceItemOneTwoThree;66.67
3422;preferenceItemOne;42.42
3423;preferenceItemOneTwoThree;44.06
3423;preferenceItemOne;8.39
3424;preferenceItemOneTwoThree;63.33
3424;preferenceItemOne;25
3425;preferenceItemOneTwoThree;52.94
3425;preferenceItemOne;11.76
3426;preferenceItemOneTwoThree;29.41
3426;preferenceItemOne;8.82
3427;preferenceItemOneTwoThree;36.84
3427;preferenceItemOne;15.79
3428;preferenceItemOneTwoThree;58.33
3428;preferenceItemOne;41.67
3429;preferenceItemOneTwoThree;55.56
3429;preferenceItemOne;11.11
3430;preferenceItemOneTwoThree;45.45
3430;preferenceItemOne;31.82
3431;preferenceItemOneTwoThree;66.67
3431;preferenceItemOne;13.33
3432;preferenceItemOneTwoThree;52.38
3432;preferenceItemOne;14.29
3433;preferenceItemOneTwoThree;52.94
3433;preferenceItemOne;47.06
3434;preferenceItemOneTwoThree;52.94
3434;preferenceItemOne;29.41
3435;preferenceItemOneTwoThree;44.44
3435;preferenceItemOne;22.22
3436;preferenceItemOneTwoThree;57.69
3436;preferenceItemOne;26.92
3437;preferenceItemOneTwoThree;30.43
3437;preferenceItemOne;8.7
3438;preferenceItemOneTwoThree;43.59
3438;preferenceItemOne;15.38
3439;preferenceItemOneTwoThree;44.44
3439;preferenceItemOne;11.11
3440;preferenceItemOneTwoThree;50
3440;preferenceItemOne;8.33
3441;preferenceItemOneTwoThree;46.51
3441;preferenceItemOne;13.95
3442;preferenceItemOneTwoThree;47.37
3442;preferenceItemOne;18.42
3443;preferenceItemOneTwoThree;65.38
3443;preferenceItemOne;34.62
3444;preferenceItemOneTwoThree;43.33
3444;preferenceItemOne;15
3445;preferenceItemOneTwoThree;30
3445;preferenceItemOne;10
3446;preferenceItemOneTwoThree;25.42
3446;preferenceItemOne;10.17
3447;preferenceItemOneTwoThree;39.47
3447;preferenceItemOne;7.89
3448;preferenceItemOneTwoThree;53.57
3448;preferenceItemOne;19.64
3449;preferenceItemOneTwoThree;57.14
3449;preferenceItemOne;21.43
3450;preferenceItemOneTwoThree;58.97
3450;preferenceItemOne;17.95
3451;preferenceItemOneTwoThree;47.69
3451;preferenceItemOne;27.69
3452;preferenceItemOneTwoThree;59.18
3452;preferenceItemOne;28.57
3453;preferenceItemOneTwoThree;61.29
3453;preferenceItemOne;29.03
3454;preferenceItemOneTwoThree;65.62
3454;preferenceItemOne;34.38
3455;preferenceItemOneTwoThree;51.79
3455;preferenceItemOne;25
3456;preferenceItemOneTwoThree;34.68
3456;preferenceItemOne;16.94
3457;preferenceItemOneTwoThree;39.39
3457;preferenceItemOne;12.12
3458;preferenceItemOneTwoThree;76.92
3458;preferenceItemOne;34.62
3459;preferenceItemOneTwoThree;56.52
3459;preferenceItemOne;47.83
3460;preferenceItemOneTwoThree;77.27
3460;preferenceItemOne;36.36
3461;preferenceItemOneTwoThree;43.75
3461;preferenceItemOne;18.75
3462;preferenceItemOneTwoThree;45.1
3462;preferenceItemOne;5.88
3463;preferenceItemOneTwoThree;33.96
3463;preferenceItemOne;9.43
3464;preferenceItemOneTwoThree;43.1
3464;preferenceItemOne;27.59
3465;preferenceItemOneTwoThree;60
3465;preferenceItemOne;26.67
3466;preferenceItemOneTwoThree;43.24
3466;preferenceItemOne;21.62
3467;preferenceItemOneTwoThree;28.57
3467;preferenceItemOne;6.35
3468;preferenceItemOneTwoThree;45.1
3468;preferenceItemOne;21.57
3469;preferenceItemOneTwoThree;61.29
3469;preferenceItemOne;29.03
3470;preferenceItemOneTwoThree;53.33
3470;preferenceItemOne;20
3471;preferenceItemOneTwoThree;43.33
3471;preferenceItemOne;10
3472;preferenceItemOneTwoThree;65.62
3472;preferenceItemOne;34.38
3473;preferenceItemOneTwoThree;45.16
3473;preferenceItemOne;29.03
3474;preferenceItemOneTwoThree;35
3474;preferenceItemOne;10
3475;preferenceItemOneTwoThree;48.65
3475;preferenceItemOne;24.32
3476;preferenceItemOneTwoThree;34.48
3476;preferenceItemOne;20.69
3477;preferenceItemOneTwoThree;63.16
3477;preferenceItemOne;26.32
3478;preferenceItemOneTwoThree;46.67
3478;preferenceItemOne;26.67
3479;preferenceItemOneTwoThree;85.71
3479;preferenceItemOne;71.43
3480;preferenceItemOneTwoThree;70.37
3480;preferenceItemOne;44.44
3481;preferenceItemOneTwoThree;40.74
3481;preferenceItemOne;22.22
3482;preferenceItemOneTwoThree;60
3482;preferenceItemOne;46.67
3483;preferenceItemOneTwoThree;40.91
3483;preferenceItemOne;9.09
3484;preferenceItemOneTwoThree;41.67
3484;preferenceItemOne;16.67
3485;preferenceItemOneTwoThree;25.81
3485;preferenceItemOne;16.13
3486;preferenceItemOneTwoThree;61.96
3486;preferenceItemOne;19.57
3487;preferenceItemOneTwoThree;45.31
3487;preferenceItemOne;12.5
3488;preferenceItemOneTwoThree;51.52
3488;preferenceItemOne;30.3
3489;preferenceItemOneTwoThree;61.9
3489;preferenceItemOne;28.57
3490;preferenceItemOneTwoThree;51.39
3490;preferenceItemOne;29.17
3491;preferenceItemOneTwoThree;58.33
3491;preferenceItemOne;39.58
3492;preferenceItemOneTwoThree;72.5
3492;preferenceItemOne;50
3493;preferenceItemOneTwoThree;40
3493;preferenceItemOne;12.5
3494;preferenceItemOneTwoThree;43.75
3494;preferenceItemOne;26.25
3495;preferenceItemOneTwoThree;59.18
3495;preferenceItemOne;32.65
3496;preferenceItemOneTwoThree;40.74
3496;preferenceItemOne;14.81
3497;preferenceItemOneTwoThree;36.36
3497;preferenceItemOne;13.64
3498;preferenceItemOneTwoThree;21.98
3498;preferenceItemOne;7.69
3499;preferenceItemOneTwoThree;34.09
3499;preferenceItemOne;11.36
3500;preferenceItemOneTwoThree;45.45
3500;preferenceItemOne;22.73
3501;preferenceItemOneTwoThree;51.16
3501;preferenceItemOne;11.63
3502;preferenceItemOneTwoThree;30
3502;preferenceItemOne;10
3503;preferenceItemOneTwoThree;54.84
3503;preferenceItemOne;12.9
3504;preferenceItemOneTwoThree;43.24
3504;preferenceItemOne;18.92
3505;preferenceItemOneTwoThree;33.33
3505;preferenceItemOne;13.33
3506;preferenceItemOneTwoThree;54.55
3506;preferenceItemOne;27.27
3507;preferenceItemOneTwoThree;35.14
3507;preferenceItemOne;13.51
3508;preferenceItemOneTwoThree;46.58
3508;preferenceItemOne;32.88
3509;preferenceItemOneTwoThree;49.21
3509;preferenceItemOne;22.22
3510;preferenceItemOneTwoThree;69.23
3510;preferenceItemOne;42.31
3511;preferenceItemOneTwoThree;50
3511;preferenceItemOne;23.68
3512;preferenceItemOneTwoThree;41.86
3512;preferenceItemOne;16.28
3513;preferenceItemOneTwoThree;43.75
3513;preferenceItemOne;21.88
3514;preferenceItemOneTwoThree;46.88
3514;preferenceItemOne;34.38
3515;preferenceItemOneTwoThree;39.44
3515;preferenceItemOne;15.49
3516;preferenceItemOneTwoThree;60.61
3516;preferenceItemOne;21.21
